Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
529433,5,503701,31536000,210.5,,,,,,
529433,5,644226,31536000,2158.6,,,,,,
529433,5,632961,31536000,1017.67,,,,,,
529433,5,473173,31536000,6453.51,,,,,,
529433,5,620120,31536000,13393.6,,,,,,
529433,5,575030,31536000,15821.9,,,,,,
529433,5,621924,31536000,6900.2,,,,,,
493094,5,630626,31536000,10157.6,,,,,,
552988,5,493094,31536000,79413.8,,,,,,
493094,5,567195,31536000,6315.32,,,,,,
493094,5,527449,31536000,1159.64,,,,,,
493094,5,459381,31536000,1793.02,,,,,,
493094,5,595298,31536000,2799.86,,,,,,
493094,5,466907,31536000,1723.73,,,,,,
493094,5,589943,31536000,4391.21,,,,,,
493094,5,577992,31536000,78.87,,,,,,
493094,5,523927,31536000,10214.8,,,,,,
493094,5,580426,31536000,1173.68,,,,,,
493094,5,616315,31536000,1631.93,,,,,,
493094,5,642329,31536000,4803.92,,,,,,
493094,5,503701,31536000,3163.52,,,,,,
493094,5,571970,31536000,616.21,,,,,,
493094,5,473173,31536000,3725.96,,,,,,
493094,5,620120,31536000,3582.65,,,,,,
493094,5,621924,31536000,2441.93,,,,,,
510031,5,604113,31536000,115.29,,,,,,
552988,5,604113,31536000,2933.47,,,,,,
604113,5,567195,31536000,102.25,,,,,,
604113,5,527449,31536000,153.88,,,,,,
604113,5,459381,31536000,698.03,,,,,,
604113,5,595298,31536000,926.2,,,,,,
604113,5,466907,31536000,233.46,,,,,,
604113,5,537281,31536000,539.3,,,,,,
604113,5,523927,31536000,323.11,,,,,,
604113,5,580426,31536000,53.94,,,,,,
604113,5,616315,31536000,437.88,,,,,,
604113,5,642329,31536000,402.74,,,,,,
604113,5,503701,31536000,449.99,,,,,,
604113,5,632961,31536000,1.53,,,,,,
604113,5,473173,31536000,435.11,,,,,,
620120,5,604113,31536000,154.55,,,,,,
604113,5,621924,31536000,796.54,,,,,,
510031,5,493652,31536000,735.72,,,,,,
552988,5,493652,31536000,15445.8,,,,,,
493652,5,567195,31536000,2055.58,,,,,,
493652,5,527449,31536000,142.76,,,,,,
493652,5,459381,31536000,156.76,,,,,,
493652,5,595298,31536000,1299.03,,,,,,
493652,5,466907,31536000,336.29,,,,,,
493652,5,577992,31536000,120.27,,,,,,
493652,5,537281,31536000,304.65,,,,,,
493652,5,523927,31536000,1011.58,,,,,,
493652,5,595581,31536000,214.43,,,,,,
493652,5,616315,31536000,284.93,,,,,,
493652,5,642329,31536000,490.95,,,,,,
493652,5,503701,31536000,1132,,,,,,
493652,5,571970,31536000,38.67,,,,,,
493652,5,632961,31536000,78.12,,,,,,
493652,5,473173,31536000,1651.44,,,,,,
493652,5,620120,31536000,1018.22,,,,,,
493652,5,575030,31536000,8492.89,,,,,,
493652,5,621924,31536000,85.67,,,,,,
510031,5,544074,31536000,173.45,,,,,,
552988,5,544074,31536000,5639.96,,,,,,
544074,5,567195,31536000,1003.13,,,,,,
544074,5,527449,31536000,139.33,,,,,,
544074,5,459381,31536000,259.1,,,,,,
544074,5,595298,31536000,370.86,,,,,,
544074,5,466907,31536000,132.61,,,,,,
544074,5,589943,31536000,233.7,,,,,,
544074,5,577992,31536000,73.43,,,,,,
544074,5,537281,31536000,114.21,,,,,,
544074,5,523927,31536000,382.88,,,,,,
544074,5,580426,31536000,18.12,,,,,,
544074,5,595581,31536000,376.4,,,,,,
544074,5,616315,31536000,447.16,,,,,,
544074,5,503701,31536000,567.43,,,,,,
544074,5,632961,31536000,4.52,,,,,,
544074,5,473173,31536000,592.22,,,,,,
544074,5,620120,31536000,243.68,,,,,,
544074,5,575030,31536000,2345.31,,,,,,
541619,5,630626,31536000,1088.77,,,,,,
541619,5,536346,31536000,444.32,,,,,,
541619,5,520660,31536000,713.5,,,,,,
552988,5,541619,31536000,4553.79,,,,,,
541619,5,567195,31536000,26.11,,,,,,
541619,5,527449,31536000,75.27,,,,,,
541619,5,459381,31536000,218.46,,,,,,
541619,5,595298,31536000,208.62,,,,,,
541619,5,466907,31536000,231.44,,,,,,
541619,5,589943,31536000,577.37,,,,,,
541619,5,577992,31536000,16.34,,,,,,
541619,5,537281,31536000,92.3,,,,,,
541619,5,523927,31536000,263.52,,,,,,
541619,5,580426,31536000,125.82,,,,,,
541619,5,595581,31536000,588.78,,,,,,
541619,5,616315,31536000,669.26,,,,,,
541619,5,642329,31536000,21.65,,,,,,
541619,5,503701,31536000,574.32,,,,,,
541619,5,571970,31536000,4.93,,,,,,
541619,5,644226,31536000,146.4,,,,,,
541619,5,632961,31536000,85.13,,,,,,
541619,5,473173,31536000,1085.42,,,,,,
541619,5,620120,31536000,72.99,,,,,,
541619,5,575030,31536000,2793.29,,,,,,
541619,5,621924,31536000,283.97,,,,,,
614761,5,630626,31536000,4471.64,,,,,,
510031,5,614761,31536000,2505.35,,,,,,
552988,5,614761,31536000,24662.9,,,,,,
614761,5,527449,31536000,11.82,,,,,,
614761,5,459381,31536000,663.33,,,,,,
614761,5,595298,31536000,1026.74,,,,,,
614761,5,466907,31536000,584.32,,,,,,
614761,5,577992,31536000,847.85,,,,,,
614761,5,537281,31536000,425.54,,,,,,
614761,5,523927,31536000,3508.3,,,,,,
614761,5,580426,31536000,17.14,,,,,,
614761,5,616315,31536000,460.73,,,,,,
614761,5,642329,31536000,532.11,,,,,,
614761,5,503701,31536000,1698.46,,,,,,
614761,5,632961,31536000,489.33,,,,,,
614761,5,473173,31536000,2501.87,,,,,,
614761,5,620120,31536000,2556.09,,,,,,
614761,5,575030,31536000,5740.1,,,,,,
500813,5,640784,31536000,185.98,,,,,,
500813,5,630626,31536000,3233.06,,,,,,
500813,5,536346,31536000,1861.41,,,,,,
500813,5,520660,31536000,1208.09,,,,,,
552988,5,500813,31536000,26707.8,,,,,,
500813,5,567195,31536000,3517.64,,,,,,
500813,5,527449,31536000,162.65,,,,,,
500813,5,459381,31536000,340.32,,,,,,
500813,5,595298,31536000,703.66,,,,,,
500813,5,466907,31536000,243.26,,,,,,
500813,5,577992,31536000,2066.72,,,,,,
500813,5,537281,31536000,635.44,,,,,,
500813,5,523927,31536000,2511.22,,,,,,
500813,5,580426,31536000,249.16,,,,,,
500813,5,616315,31536000,708.12,,,,,,
500813,5,642329,31536000,1122.43,,,,,,
500813,5,503701,31536000,1552.37,,,,,,
500813,5,571970,31536000,161.16,,,,,,
500813,5,644226,31536000,1241.29,,,,,,
500813,5,632961,31536000,285.6,,,,,,
500813,5,473173,31536000,1413.05,,,,,,
500813,5,620120,31536000,2892.02,,,,,,
500813,5,575030,31536000,7926.69,,,,,,
500813,5,621924,31536000,930.98,,,,,,
