Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
33,5,577992,31536000,400,,,,,,
33,5,537281,31536000,200,,,,,,
33,5,523927,31536000,3000,,,,,,
33,5,580426,31536000,2000,,,,,,
33,5,595581,31536000,2000,,,,,,
33,5,616315,31536000,3000,,,,,,
33,5,642329,31536000,900,,,,,,
33,5,503701,31536000,900,,,,,,
33,5,632961,31536000,500,,,,,,
33,5,473173,31536000,3000,,,,,,
33,5,620120,31536000,10000,,,,,,
33,5,575030,31536000,4000,,,,,,
33,5,621924,31536000,2000,,,,,,
34,5,630626,31536000,3000,,,,,,
552988,5,34,31536000,10000,,,,,,
34,5,567195,31536000,1000,,,,,,
34,5,527449,31536000,200,,,,,,
34,5,459381,31536000,200,,,,,,
34,5,595298,31536000,40,,,,,,
34,5,589943,31536000,300,,,,,,
34,5,537281,31536000,600,,,,,,
34,5,523927,31536000,2000,,,,,,
34,5,580426,31536000,100,,,,,,
34,5,595581,31536000,800,,,,,,
34,5,616315,31536000,100,,,,,,
34,5,642329,31536000,1000,,,,,,
34,5,503701,31536000,3000,,,,,,
34,5,632961,31536000,400,,,,,,
34,5,473173,31536000,2000,,,,,,
34,5,620120,31536000,1000,,,,,,
34,5,575030,31536000,4000,,,,,,
34,5,621924,31536000,30,,,,,,
35,5,630626,31536000,6000,,,,,,
552988,5,35,31536000,40000,,,,,,
35,5,567195,31536000,6000,,,,,,
35,5,527449,31536000,80,,,,,,
35,5,459381,31536000,600,,,,,,
35,5,595298,31536000,1000,,,,,,
35,5,466907,31536000,700,,,,,,
35,5,589943,31536000,1000,,,,,,
35,5,537281,31536000,1000,,,,,,
35,5,523927,31536000,3000,,,,,,
35,5,642329,31536000,2000,,,,,,
35,5,503701,31536000,200,,,,,,
35,5,571970,31536000,40,,,,,,
35,5,632961,31536000,600,,,,,,
35,5,473173,31536000,100,,,,,,
35,5,620120,31536000,6000,,,,,,
35,5,575030,31536000,6000,,,,,,
36,5,630626,31536000,3000,,,,,,
510031,5,36,31536000,1000,,,,,,
552988,5,36,31536000,10000,,,,,,
36,5,567195,31536000,1000,,,,,,
36,5,527449,31536000,200,,,,,,
36,5,459381,31536000,500,,,,,,
36,5,595298,31536000,2000,,,,,,
36,5,466907,31536000,300,,,,,,
36,5,589943,31536000,1000,,,,,,
36,5,537281,31536000,400,,,,,,
36,5,523927,31536000,400,,,,,,
36,5,580426,31536000,100,,,,,,
36,5,616315,31536000,500,,,,,,
36,5,642329,31536000,700,,,,,,
36,5,503701,31536000,3000,,,,,,
36,5,571970,31536000,200,,,,,,
36,5,632961,31536000,500,,,,,,
36,5,473173,31536000,2000,,,,,,
620120,5,36,31536000,700,,,,,,
36,5,575030,31536000,9000,,,,,,
37,5,630626,31536000,2000,,,,,,
37,5,536346,31536000,800,,,,,,
552988,5,37,31536000,20000,,,,,,
37,5,567195,31536000,5000,,,,,,
37,5,527449,31536000,400,,,,,,
37,5,459381,31536000,200,,,,,,
37,5,595298,31536000,2000,,,,,,
37,5,466907,31536000,500,,,,,,
37,5,577992,31536000,2000,,,,,,
37,5,523927,31536000,1000,,,,,,
37,5,616315,31536000,50,,,,,,
37,5,503701,31536000,2000,,,,,,
37,5,571970,31536000,60,,,,,,
37,5,644226,31536000,1000,,,,,,
37,5,632961,31536000,300,,,,,,
37,5,473173,31536000,2000,,,,,,
620120,5,37,31536000,800,,,,,,
37,5,621924,31536000,300,,,,,,
38,5,630626,31536000,600,,,,,,
510031,5,38,31536000,70,,,,,,
552988,5,38,31536000,20000,,,,,,
38,5,567195,31536000,3000,,,,,,
38,5,527449,31536000,300,,,,,,
38,5,459381,31536000,200,,,,,,
38,5,595298,31536000,1000,,,,,,
38,5,466907,31536000,600,,,,,,
38,5,589943,31536000,600,,,,,,
38,5,577992,31536000,1000,,,,,,
38,5,523927,31536000,1000,,,,,,
38,5,580426,31536000,70,,,,,,
38,5,595581,31536000,500,,,,,,
38,5,616315,31536000,800,,,,,,
38,5,503701,31536000,2000,,,,,,
38,5,571970,31536000,60,,,,,,
38,5,632961,31536000,200,,,,,,
38,5,473173,31536000,2000,,,,,,
620120,5,38,31536000,400,,,,,,
552988,5,39,31536000,5000,,,,,,
39,5,527449,31536000,200,,,,,,
39,5,459381,31536000,200,,,,,,
39,5,595298,31536000,1000,,,,,,
39,5,577992,31536000,2000,,,,,,
39,5,537281,31536000,300,,,,,,
39,5,523927,31536000,2000,,,,,,
39,5,595581,31536000,200,,,,,,
39,5,642329,31536000,900,,,,,,
39,5,503701,31536000,2000,,,,,,
39,5,571970,31536000,90,,,,,,
39,5,473173,31536000,800,,,,,,
39,5,620120,31536000,1000,,,,,,
39,5,575030,31536000,300,,,,,,
39,5,621924,31536000,3000,,,,,,
40,5,503218,31536000,500,,,,,,
510031,5,40,31536000,800,,,,,,
552988,5,40,31536000,10000,,,,,,
40,5,567195,31536000,700,,,,,,
40,5,527449,31536000,100,,,,,,
40,5,459381,31536000,400,,,,,,
40,5,595298,31536000,1000,,,,,,
40,5,466907,31536000,500,,,,,,
40,5,589943,31536000,600,,,,,,
40,5,577992,31536000,1000,,,,,,
40,5,537281,31536000,1000,,,,,,
40,5,580426,31536000,100,,,,,,
40,5,595581,31536000,400,,,,,,
40,5,616315,31536000,300,,,,,,
40,5,642329,31536000,70,,,,,,
40,5,503701,31536000,2000,,,,,,
40,5,571970,31536000,300,,,,,,
40,5,473173,31536000,2000,,,,,,
620120,5,40,31536000,300,,,,,,
40,5,575030,31536000,8000,,,,,,
510031,5,41,31536000,300,,,,,,
552988,5,41,31536000,9000,,,,,,
41,5,567195,31536000,1000,,,,,,
41,5,527449,31536000,100,,,,,,
41,5,459381,31536000,500,,,,,,
41,5,595298,31536000,1000,,,,,,
41,5,466907,31536000,70,,,,,,
41,5,589943,31536000,2000,,,,,,
41,5,537281,31536000,40,,,,,,
41,5,580426,31536000,500,,,,,,
41,5,616315,31536000,400,,,,,,
41,5,503701,31536000,800,,,,,,
41,5,571970,31536000,100,,,,,,
41,5,632961,31536000,40,,,,,,
41,5,473173,31536000,30,,,,,,
41,5,620120,31536000,2000,,,,,,
41,5,575030,31536000,400,,,,,,
552988,5,42,31536000,10000,,,,,,
42,5,567195,31536000,700,,,,,,
42,5,527449,31536000,200,,,,,,
42,5,459381,31536000,700,,,,,,
42,5,595298,31536000,2000,,,,,,
42,5,466907,31536000,700,,,,,,
42,5,589943,31536000,900,,,,,,
42,5,537281,31536000,500,,,,,,
42,5,523927,31536000,1000,,,,,,
42,5,595581,31536000,300,,,,,,
42,5,616315,31536000,600,,,,,,
42,5,642329,31536000,800,,,,,,
42,5,503701,31536000,1000,,,,,,
42,5,571970,31536000,100,,,,,,
42,5,632961,31536000,200,,,,,,
42,5,473173,31536000,3000,,,,,,
42,5,620120,31536000,400,,,,,,
42,5,621924,31536000,600,,,,,,
43,5,503218,31536000,700,,,,,,
510031,5,43,31536000,20,,,,,,
552988,5,43,31536000,10000,,,,,,
43,5,567195,31536000,400,,,,,,
43,5,527449,31536000,100,,,,,,
43,5,459381,31536000,400,,,,,,
43,5,595298,31536000,1000,,,,,,
43,5,466907,31536000,300,,,,,,
43,5,589943,31536000,500,,,,,,
43,5,537281,31536000,80,,,,,,
43,5,523927,31536000,2000,,,,,,
43,5,580426,31536000,500,,,,,,
43,5,616315,31536000,1000,,,,,,
43,5,503701,31536000,400,,,,,,
43,5,571970,31536000,70,,,,,,
43,5,632961,31536000,70,,,,,,
43,5,473173,31536000,300,,,,,,
43,5,620120,31536000,2000,,,,,,
43,5,575030,31536000,6000,,,,,,
44,5,630626,31536000,6000,,,,,,
552988,5,44,31536000,200000,,,,,,
44,5,567195,31536000,6000,,,,,,
44,5,527449,31536000,400,,,,,,
44,5,459381,31536000,800,,,,,,
44,5,595298,31536000,500,,,,,,
44,5,466907,31536000,1000,,,,,,
44,5,589943,31536000,3000,,,,,,
44,5,577992,31536000,2000,,,,,,
44,5,523927,31536000,5000,,,,,,
44,5,616315,31536000,9000,,,,,,
44,5,642329,31536000,900,,,,,,
44,5,571970,31536000,200,,,,,,
44,5,632961,31536000,400,,,,,,
44,5,473173,31536000,2000,,,,,,
44,5,620120,31536000,4000,,,,,,
44,5,575030,31536000,7000,,,,,,
45,5,630626,31536000,6000,,,,,,
45,5,536346,31536000,2,,,,,,
510031,5,45,31536000,4000,,,,,,
45,5,520660,31536000,3000,,,,,,
552988,5,45,31536000,40000,,,,,,
45,5,567195,31536000,10000,,,,,,
45,5,527449,31536000,200,,,,,,
45,5,459381,31536000,800,,,,,,
45,5,595298,31536000,3000,,,,,,
45,5,466907,31536000,700,,,,,,
45,5,589943,31536000,3000,,,,,,
45,5,577992,31536000,1000,,,,,,
45,5,523927,31536000,1000,,,,,,
45,5,580426,31536000,200,,,,,,
45,5,595581,31536000,4000,,,,,,
45,5,616315,31536000,600,,,,,,
45,5,642329,31536000,3000,,,,,,
45,5,571970,31536000,60,,,,,,
45,5,644226,31536000,800,,,,,,
45,5,632961,31536000,300,,,,,,
45,5,473173,31536000,900,,,,,,
45,5,620120,31536000,8000,,,,,,
45,5,575030,31536000,6000,,,,,,
45,5,621924,31536000,2000,,,,,,
46,5,630626,31536000,3000,,,,,,
46,5,536346,31536000,2000,,,,,,
46,5,520660,31536000,3000,,,,,,
552988,5,46,31536000,30000,,,,,,
46,5,567195,31536000,700,,,,,,
46,5,527449,31536000,50,,,,,,
46,5,459381,31536000,200,,,,,,
46,5,595298,31536000,5000,,,,,,
46,5,466907,31536000,500,,,,,,
46,5,537281,31536000,200,,,,,,
46,5,523927,31536000,600,,,,,,
46,5,580426,31536000,700,,,,,,
46,5,595581,31536000,600,,,,,,
46,5,616315,31536000,700,,,,,,
46,5,503701,31536000,2000,,,,,,
46,5,644226,31536000,2000,,,,,,
46,5,632961,31536000,70,,,,,,
46,5,473173,31536000,1000,,,,,,
46,5,620120,31536000,3000,,,,,,
46,5,575030,31536000,1000,,,,,,
46,5,621924,31536000,1000,,,,,,
47,5,630626,31536000,5000,,,,,,
552988,5,47,31536000,10000,,,,,,
47,5,567195,31536000,3000,,,,,,
47,5,527449,31536000,300,,,,,,
47,5,459381,31536000,700,,,,,,
47,5,595298,31536000,4000,,,,,,
47,5,466907,31536000,600,,,,,,
47,5,589943,31536000,200,,,,,,
47,5,523927,31536000,2000,,,,,,
47,5,580426,31536000,20,,,,,,
47,5,595581,31536000,200,,,,,,
47,5,616315,31536000,2000,,,,,,
47,5,503701,31536000,500,,,,,,
47,5,571970,31536000,80,,,,,,
47,5,473173,31536000,600,,,,,,
47,5,620120,31536000,900,,,,,,
47,5,575030,31536000,4000,,,,,,
48,5,630626,31536000,4000,,,,,,
552988,5,48,31536000,40000,,,,,,
48,5,567195,31536000,5000,,,,,,
48,5,527449,31536000,10,,,,,,
48,5,459381,31536000,500,,,,,,
48,5,595298,31536000,2000,,,,,,
48,5,466907,31536000,900,,,,,,
48,5,537281,31536000,500,,,,,,
48,5,523927,31536000,3000,,,,,,
48,5,580426,31536000,600,,,,,,
48,5,595581,31536000,2000,,,,,,
48,5,616315,31536000,100,,,,,,
48,5,503701,31536000,200,,,,,,
48,5,632961,31536000,500,,,,,,
48,5,473173,31536000,300,,,,,,
48,5,620120,31536000,6000,,,,,,
48,5,575030,31536000,3000,,,,,,
49,5,640784,31536000,1000,,,,,,
49,5,630626,31536000,5000,,,,,,
49,5,536346,31536000,200,,,,,,
510031,5,49,31536000,1000,,,,,,
49,5,520660,31536000,2000,,,,,,
552988,5,49,31536000,40000,,,,,,
49,5,567195,31536000,1000,,,,,,
49,5,527449,31536000,300,,,,,,
49,5,459381,31536000,500,,,,,,
49,5,595298,31536000,3000,,,,,,
49,5,466907,31536000,700,,,,,,
49,5,606730,31536000,1000,,,,,,
49,5,589943,31536000,4000,,,,,,
49,5,577992,31536000,2000,,,,,,
49,5,580426,31536000,1000,,,,,,
49,5,595581,31536000,3000,,,,,,
49,5,616315,31536000,400,,,,,,
49,5,642329,31536000,400,,,,,,
49,5,503701,31536000,3000,,,,,,
49,5,571970,31536000,20,,,,,,
49,5,644226,31536000,2000,,,,,,
49,5,632961,31536000,300,,,,,,
49,5,473173,31536000,300,,,,,,
49,5,620120,31536000,6000,,,,,,
49,5,575030,31536000,5000,,,,,,
49,5,621924,31536000,3000,,,,,,
52,5,630626,31536000,4000,,,,,,
52,5,536346,31536000,2000,,,,,,
52,5,520660,31536000,3000,,,,,,
552988,5,52,31536000,50000,,,,,,
52,5,527449,31536000,70,,,,,,
52,5,459381,31536000,7,,,,,,
52,5,595298,31536000,4000,,,,,,
52,5,466907,31536000,400,,,,,,
52,5,589943,31536000,50,,,,,,
52,5,577992,31536000,2000,,,,,,
52,5,523927,31536000,2000,,,,,,
52,5,580426,31536000,700,,,,,,
52,5,616315,31536000,800,,,,,,
52,5,642329,31536000,1000,,,,,,
52,5,503701,31536000,4000,,,,,,
52,5,644226,31536000,1000,,,,,,
52,5,632961,31536000,20,,,,,,
52,5,473173,31536000,3000,,,,,,
52,5,620120,31536000,9000,,,,,,
52,5,575030,31536000,5000,,,,,,
552988,5,53,31536000,50000,,,,,,
53,5,527449,31536000,90,,,,,,
53,5,459381,31536000,70,,,,,,
53,5,595298,31536000,2000,,,,,,
53,5,466907,31536000,2000,,,,,,
53,5,589943,31536000,2000,,,,,,
53,5,537281,31536000,600,,,,,,
53,5,523927,31536000,400,,,,,,
53,5,595581,31536000,3000,,,,,,
53,5,616315,31536000,4000,,,,,,
53,5,642329,31536000,900,,,,,,
53,5,503701,31536000,6000,,,,,,
53,5,571970,31536000,200,,,,,,
53,5,473173,31536000,1000,,,,,,
620120,5,53,31536000,7000,,,,,,
53,5,621924,31536000,400,,,,,,
510031,5,54,31536000,4000,,,,,,
552988,5,54,31536000,30000,,,,,,
54,5,567195,31536000,4000,,,,,,
54,5,527449,31536000,200,,,,,,
54,5,459381,31536000,2000,,,,,,
54,5,595298,31536000,1000,,,,,,
54,5,466907,31536000,1000,,,,,,
54,5,589943,31536000,2000,,,,,,
54,5,523927,31536000,1000,,,,,,
54,5,580426,31536000,900,,,,,,
54,5,616315,31536000,4000,,,,,,
54,5,642329,31536000,1000,,,,,,
54,5,503701,31536000,3000,,,,,,
54,5,571970,31536000,500,,,,,,
54,5,632961,31536000,2000,,,,,,
54,5,473173,31536000,1000,,,,,,
54,5,620120,31536000,4000,,,,,,
54,5,575030,31536000,500,,,,,,
54,5,621924,31536000,10000,,,,,,
510031,5,55,31536000,4000,,,,,,
552988,5,55,31536000,30000,,,,,,
55,5,527449,31536000,1000,,,,,,
55,5,459381,31536000,600,,,,,,
55,5,595298,31536000,5000,,,,,,
55,5,466907,31536000,2000,,,,,,
55,5,523927,31536000,1000,,,,,,
55,5,580426,31536000,700,,,,,,
55,5,595581,31536000,300,,,,,,
55,5,503701,31536000,8000,,,,,,
55,5,473173,31536000,6000,,,,,,
620120,5,55,31536000,2000,,,,,,
55,5,575030,31536000,20000,,,,,,
55,5,621924,31536000,4000,,,,,,
552988,5,56,31536000,30000,,,,,,
56,5,567195,31536000,2000,,,,,,
56,5,527449,31536000,300,,,,,,
56,5,459381,31536000,2000,,,,,,
56,5,595298,31536000,5000,,,,,,
56,5,466907,31536000,1000,,,,,,
56,5,589943,31536000,3000,,,,,,
56,5,537281,31536000,2000,,,,,,
56,5,523927,31536000,7000,,,,,,
56,5,595581,31536000,2000,,,,,,
56,5,616315,31536000,3000,,,,,,
56,5,642329,31536000,400,,,,,,
56,5,503701,31536000,5000,,,,,,
56,5,571970,31536000,900,,,,,,
56,5,473173,31536000,3000,,,,,,
56,5,620120,31536000,800,,,,,,
56,5,575030,31536000,7000,,,,,,
56,5,621924,31536000,4000,,,,,,
57,5,503218,31536000,4000,,,,,,
57,5,630626,31536000,40000,,,,,,
57,5,536346,31536000,5000,,,,,,
57,5,520660,31536000,20000,,,,,,
552988,5,57,31536000,20000,,,,,,
57,5,567195,31536000,40000,,,,,,
57,5,527449,31536000,100,,,,,,
57,5,459381,31536000,1000,,,,,,
57,5,595298,31536000,10000,,,,,,
57,5,606730,31536000,3000,,,,,,
57,5,589943,31536000,10000,,,,,,
57,5,577992,31536000,20000,,,,,,
57,5,523927,31536000,20000,,,,,,
57,5,580426,31536000,9000,,,,,,
57,5,642329,31536000,6000,,,,,,
57,5,503701,31536000,10000,,,,,,
57,5,571970,31536000,200,,,,,,
57,5,644226,31536000,9000,,,,,,
57,5,632961,31536000,2000,,,,,,
57,5,473173,31536000,3000,,,,,,
620120,5,57,31536000,200000,,,,,,
57,5,621924,31536000,100000,,,,,,
510031,5,58,31536000,100,,,,,,
552988,5,58,31536000,3000,,,,,,
58,5,527449,31536000,90,,,,,,
58,5,459381,31536000,3,,,,,,
58,5,595298,31536000,1000,,,,,,
58,5,466907,31536000,60,,,,,,
58,5,589943,31536000,800,,,,,,
58,5,523927,31536000,200,,,,,,
58,5,642329,31536000,300,,,,,,
58,5,571970,31536000,6,,,,,,
58,5,632961,31536000,6,,,,,,
58,5,473173,31536000,200,,,,,,
58,5,620120,31536000,200,,,,,,
58,5,575030,31536000,1000,,,,,,
58,5,621924,31536000,400,,,,,,
552988,5,59,31536000,5000,,,,,,
59,5,567195,31536000,300,,,,,,
59,5,527449,31536000,200,,,,,,
59,5,459381,31536000,100,,,,,,
59,5,595298,31536000,500,,,,,,
59,5,466907,31536000,200,,,,,,
59,5,577992,31536000,500,,,,,,
59,5,595581,31536000,400,,,,,,
59,5,642329,31536000,20,,,,,,
59,5,503701,31536000,200,,,,,,
59,5,571970,31536000,50,,,,,,
59,5,632961,31536000,30,,,,,,
59,5,473173,31536000,200,,,,,,
59,5,620120,31536000,600,,,,,,
59,5,575030,31536000,3000,,,,,,
59,5,621924,31536000,500,,,,,,
510031,5,60,31536000,200,,,,,,
552988,5,60,31536000,3000,,,,,,
60,5,527449,31536000,50,,,,,,
60,5,459381,31536000,300,,,,,,
60,5,595298,31536000,600,,,,,,
60,5,466907,31536000,70,,,,,,
60,5,589943,31536000,200,,,,,,
60,5,537281,31536000,80,,,,,,
60,5,523927,31536000,700,,,,,,
60,5,580426,31536000,200,,,,,,
60,5,616315,31536000,600,,,,,,
60,5,642329,31536000,30,,,,,,
60,5,503701,31536000,300,,,,,,
60,5,571970,31536000,50,,,,,,
60,5,473173,31536000,80,,,,,,
620120,5,60,31536000,200,,,,,,
60,5,575030,31536000,2000,,,,,,
61,5,630626,31536000,3000,,,,,,
510031,5,61,31536000,400,,,,,,
552988,5,61,31536000,4000,,,,,,
61,5,567195,31536000,100,,,,,,
61,5,527449,31536000,90,,,,,,
61,5,459381,31536000,300,,,,,,
61,5,595298,31536000,600,,,,,,
61,5,466907,31536000,200,,,,,,
61,5,589943,31536000,70,,,,,,
61,5,577992,31536000,300,,,,,,
61,5,537281,31536000,100,,,,,,
61,5,523927,31536000,900,,,,,,
61,5,595581,31536000,80,,,,,,
61,5,616315,31536000,600,,,,,,
61,5,642329,31536000,60,,,,,,
61,5,503701,31536000,900,,,,,,
61,5,632961,31536000,300,,,,,,
61,5,473173,31536000,300,,,,,,
61,5,620120,31536000,200,,,,,,
61,5,621924,31536000,1000,,,,,,
62,5,630626,31536000,2000,,,,,,
510031,5,62,31536000,400,,,,,,
552988,5,62,31536000,10000,,,,,,
62,5,567195,31536000,900,,,,,,
62,5,527449,31536000,200,,,,,,
62,5,459381,31536000,300,,,,,,
62,5,595298,31536000,300,,,,,,
62,5,466907,31536000,200,,,,,,
62,5,577992,31536000,600,,,,,,
62,5,537281,31536000,100,,,,,,
62,5,523927,31536000,100,,,,,,
62,5,580426,31536000,200,,,,,,
62,5,595581,31536000,300,,,,,,
62,5,503701,31536000,2000,,,,,,
62,5,571970,31536000,60,,,,,,
62,5,632961,31536000,100,,,,,,
62,5,473173,31536000,90,,,,,,
62,5,620120,31536000,1000,,,,,,
62,5,575030,31536000,3000,,,,,,
63,5,630626,31536000,5000,,,,,,
552988,5,63,31536000,100000,,,,,,
63,5,567195,31536000,10000,,,,,,
63,5,527449,31536000,100,,,,,,
63,5,459381,31536000,400,,,,,,
63,5,595298,31536000,2000,,,,,,
63,5,466907,31536000,300,,,,,,
63,5,589943,31536000,1000,,,,,,
63,5,537281,31536000,80,,,,,,
63,5,523927,31536000,80,,,,,,
63,5,580426,31536000,1000,,,,,,
63,5,595581,31536000,800,,,,,,
63,5,642329,31536000,700,,,,,,
63,5,503701,31536000,400,,,,,,
63,5,571970,31536000,20,,,,,,
63,5,473173,31536000,1000,,,,,,
620120,5,63,31536000,20000,,,,,,
63,5,575030,31536000,3000,,,,,,
63,5,621924,31536000,20000,,,,,,
64,5,630626,31536000,2000,,,,,,
64,5,536346,31536000,2000,,,,,,
510031,5,64,31536000,1000,,,,,,
64,5,520660,31536000,1000,,,,,,
552988,5,64,31536000,20000,,,,,,
64,5,567195,31536000,4000,,,,,,
64,5,527449,31536000,100,,,,,,
64,5,459381,31536000,500,,,,,,
64,5,595298,31536000,1000,,,,,,
64,5,466907,31536000,100,,,,,,
64,5,589943,31536000,4000,,,,,,
64,5,577992,31536000,700,,,,,,
64,5,523927,31536000,500,,,,,,
64,5,580426,31536000,400,,,,,,
64,5,503701,31536000,2000,,,,,,
64,5,644226,31536000,1000,,,,,,
64,5,473173,31536000,200,,,,,,
64,5,620120,31536000,6000,,,,,,
64,5,621924,31536000,1000,,,,,,
65,5,630626,31536000,2000,,,,,,
65,5,536346,31536000,2000,,,,,,
510031,5,65,31536000,300,,,,,,
65,5,520660,31536000,2000,,,,,,
552988,5,65,31536000,10000,,,,,,
65,5,567195,31536000,2000,,,,,,
65,5,527449,31536000,400,,,,,,
65,5,459381,31536000,400,,,,,,
65,5,595298,31536000,1000,,,,,,
65,5,466907,31536000,60,,,,,,
65,5,606730,31536000,600,,,,,,
65,5,589943,31536000,500,,,,,,
65,5,523927,31536000,700,,,,,,
65,5,580426,31536000,10,,,,,,
65,5,595581,31536000,1000,,,,,,
65,5,616315,31536000,600,,,,,,
65,5,642329,31536000,700,,,,,,
65,5,503701,31536000,500,,,,,,
65,5,571970,31536000,20,,,,,,
65,5,644226,31536000,500,,,,,,
65,5,632961,31536000,200,,,,,,
65,5,473173,31536000,400,,,,,,
65,5,620120,31536000,2000,,,,,,
65,5,621924,31536000,1000,,,,,,
0,5,630626,31536000,4000,,,,,,
0,5,536346,31536000,50,,,,,,
552988,5,0,31536000,20000,,,,,,
0,5,567195,31536000,2000,,,,,,
0,5,527449,31536000,200,,,,,,
0,5,459381,31536000,300,,,,,,
0,5,595298,31536000,3000,,,,,,
0,5,466907,31536000,800,,,,,,
0,5,589943,31536000,800,,,,,,
0,5,577992,31536000,100,,,,,,
0,5,537281,31536000,30,,,,,,
0,5,580426,31536000,300,,,,,,
0,5,503701,31536000,400,,,,,,
0,5,571970,31536000,80,,,,,,
0,5,644226,31536000,1000,,,,,,
0,5,473173,31536000,1000,,,,,,
0,5,620120,31536000,800,,,,,,
0,5,575030,31536000,2000,,,,,,
0,5,621924,31536000,1000,,,,,,
