Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
552988,5,533094,31536000,25708.9,,,,,,
533094,5,567195,31536000,1613.63,,,,,,
533094,5,527449,31536000,370.94,,,,,,
533094,5,459381,31536000,284.32,,,,,,
533094,5,595298,31536000,782.5,,,,,,
533094,5,466907,31536000,242.12,,,,,,
533094,5,577992,31536000,1395.87,,,,,,
533094,5,537281,31536000,497.09,,,,,,
533094,5,523927,31536000,1242.83,,,,,,
533094,5,616315,31536000,1332.94,,,,,,
533094,5,642329,31536000,148.27,,,,,,
533094,5,503701,31536000,2402.81,,,,,,
533094,5,571970,31536000,78.91,,,,,,
533094,5,644226,31536000,924.08,,,,,,
533094,5,632961,31536000,110.68,,,,,,
533094,5,473173,31536000,1348.11,,,,,,
533094,5,620120,31536000,5654.7,,,,,,
606043,5,630626,31536000,2361.75,,,,,,
606043,5,536346,31536000,499.47,,,,,,
510031,5,606043,31536000,22.11,,,,,,
606043,5,520660,31536000,1829.16,,,,,,
552988,5,606043,31536000,17608.3,,,,,,
606043,5,567195,31536000,373.74,,,,,,
606043,5,527449,31536000,52.3,,,,,,
606043,5,459381,31536000,288.2,,,,,,
606043,5,595298,31536000,520.41,,,,,,
606043,5,466907,31536000,412.72,,,,,,
606043,5,589943,31536000,1457.54,,,,,,
606043,5,577992,31536000,804.23,,,,,,
606043,5,523927,31536000,993.32,,,,,,
606043,5,595581,31536000,639.26,,,,,,
606043,5,616315,31536000,260.21,,,,,,
606043,5,571970,31536000,76.04,,,,,,
606043,5,644226,31536000,210.77,,,,,,
606043,5,632961,31536000,112.26,,,,,,
606043,5,473173,31536000,1067.92,,,,,,
606043,5,620120,31536000,2296.04,,,,,,
606043,5,575030,31536000,6003.36,,,,,,
595057,5,503218,31536000,206.77,,,,,,
595057,5,630626,31536000,1361.75,,,,,,
510031,5,595057,31536000,167.12,,,,,,
552988,5,595057,31536000,5705.36,,,,,,
595057,5,567195,31536000,97.02,,,,,,
595057,5,527449,31536000,99.71,,,,,,
595057,5,459381,31536000,337.97,,,,,,
595057,5,595298,31536000,419.67,,,,,,
595057,5,466907,31536000,272.56,,,,,,
595057,5,589943,31536000,561.93,,,,,,
595057,5,580426,31536000,28.62,,,,,,
595057,5,642329,31536000,273.79,,,,,,
595057,5,503701,31536000,913.8,,,,,,
595057,5,632961,31536000,129.16,,,,,,
595057,5,473173,31536000,855.02,,,,,,
595057,5,620120,31536000,863.35,,,,,,
595057,5,575030,31536000,4289.16,,,,,,
595057,5,621924,31536000,350.13,,,,,,
634181,5,630626,31536000,2609.07,,,,,,
634181,5,536346,31536000,800.36,,,,,,
634181,5,520660,31536000,2233.87,,,,,,
552988,5,634181,31536000,15174.5,,,,,,
634181,5,527449,31536000,184.39,,,,,,
634181,5,459381,31536000,267.63,,,,,,
634181,5,595298,31536000,299.54,,,,,,
634181,5,466907,31536000,469.3,,,,,,
634181,5,589943,31536000,729.69,,,,,,
634181,5,577992,31536000,1370.33,,,,,,
634181,5,523927,31536000,912.34,,,,,,
634181,5,580426,31536000,65.04,,,,,,
634181,5,595581,31536000,32.69,,,,,,
634181,5,642329,31536000,354,,,,,,
634181,5,503701,31536000,1164.48,,,,,,
634181,5,571970,31536000,47.31,,,,,,
634181,5,644226,31536000,811.15,,,,,,
634181,5,632961,31536000,402.65,,,,,,
634181,5,473173,31536000,228.04,,,,,,
634181,5,620120,31536000,3565.2,,,,,,
634181,5,575030,31536000,2201.95,,,,,,
548320,5,503218,31536000,479.23,,,,,,
548320,5,630626,31536000,1270.54,,,,,,
548320,5,536346,31536000,477.22,,,,,,
510031,5,548320,31536000,601.85,,,,,,
548320,5,520660,31536000,333.79,,,,,,
552988,5,548320,31536000,13557,,,,,,
548320,5,567195,31536000,878.46,,,,,,
548320,5,527449,31536000,64.15,,,,,,
548320,5,459381,31536000,340.62,,,,,,
548320,5,595298,31536000,1531.39,,,,,,
548320,5,466907,31536000,500.35,,,,,,
548320,5,606730,31536000,448.03,,,,,,
548320,5,537281,31536000,357.11,,,,,,
548320,5,523927,31536000,791.93,,,,,,
548320,5,595581,31536000,13.93,,,,,,
548320,5,616315,31536000,520.35,,,,,,
548320,5,642329,31536000,292.58,,,,,,
548320,5,503701,31536000,488.52,,,,,,
548320,5,571970,31536000,139.89,,,,,,
548320,5,644226,31536000,156.49,,,,,,
548320,5,632961,31536000,115.48,,,,,,
548320,5,473173,31536000,1123.42,,,,,,
548320,5,620120,31536000,1071.33,,,,,,
548320,5,575030,31536000,3982.11,,,,,,
548320,5,621924,31536000,575.08,,,,,,
505965,5,630626,31536000,3348.11,,,,,,
505965,5,536346,31536000,271.34,,,,,,
505965,5,520660,31536000,1221.26,,,,,,
552988,5,505965,31536000,9945.54,,,,,,
505965,5,567195,31536000,3171.42,,,,,,
505965,5,527449,31536000,79.82,,,,,,
505965,5,459381,31536000,227.65,,,,,,
505965,5,595298,31536000,82.96,,,,,,
505965,5,466907,31536000,322.05,,,,,,
505965,5,577992,31536000,489.12,,,,,,
505965,5,537281,31536000,572.58,,,,,,
505965,5,523927,31536000,515.71,,,,,,
505965,5,580426,31536000,141.3,,,,,,
505965,5,595581,31536000,78.42,,,,,,
505965,5,503701,31536000,874.89,,,,,,
505965,5,571970,31536000,61.62,,,,,,
505965,5,644226,31536000,881.15,,,,,,
505965,5,473173,31536000,126.48,,,,,,
505965,5,620120,31536000,1141.88,,,,,,
505965,5,575030,31536000,1428.67,,,,,,
505965,5,621924,31536000,647.87,,,,,,
572413,5,640784,31536000,88.82,,,,,,
572413,5,630626,31536000,1983.14,,,,,,
572413,5,536346,31536000,428.32,,,,,,
572413,5,520660,31536000,390.65,,,,,,
552988,5,572413,31536000,12652.9,,,,,,
572413,5,567195,31536000,1743.69,,,,,,
572413,5,527449,31536000,73.26,,,,,,
572413,5,459381,31536000,295.58,,,,,,
572413,5,595298,31536000,754.28,,,,,,
572413,5,466907,31536000,187.96,,,,,,
572413,5,580426,31536000,187.52,,,,,,
572413,5,595581,31536000,447.6,,,,,,
572413,5,616315,31536000,426.93,,,,,,
572413,5,642329,31536000,7.71,,,,,,
572413,5,503701,31536000,228.08,,,,,,
572413,5,644226,31536000,416.46,,,,,,
572413,5,632961,31536000,135.67,,,,,,
572413,5,473173,31536000,252.47,,,,,,
572413,5,620120,31536000,98.62,,,,,,
572413,5,575030,31536000,2155.42,,,,,,
572413,5,621924,31536000,92.26,,,,,,
515794,5,630626,31536000,1596.67,,,,,,
515794,5,536346,31536000,584.6,,,,,,
510031,5,515794,31536000,153.68,,,,,,
515794,5,520660,31536000,460.23,,,,,,
552988,5,515794,31536000,1258.39,,,,,,
515794,5,567195,31536000,135.71,,,,,,
515794,5,527449,31536000,81.8,,,,,,
515794,5,459381,31536000,223.74,,,,,,
515794,5,595298,31536000,891.28,,,,,,
515794,5,589943,31536000,458.25,,,,,,
515794,5,577992,31536000,117.13,,,,,,
515794,5,523927,31536000,658.22,,,,,,
515794,5,580426,31536000,216.58,,,,,,
515794,5,595581,31536000,270.56,,,,,,
515794,5,642329,31536000,262.17,,,,,,
515794,5,571970,31536000,8.05,,,,,,
515794,5,644226,31536000,180.64,,,,,,
515794,5,632961,31536000,160.57,,,,,,
515794,5,473173,31536000,29.94,,,,,,
515794,5,620120,31536000,377.6,,,,,,
515794,5,621924,31536000,146.35,,,,,,
563584,5,503218,31536000,347.88,,,,,,
563584,5,630626,31536000,2108.03,,,,,,
563584,5,536346,31536000,699.98,,,,,,
563584,5,520660,31536000,1691.94,,,,,,
552988,5,563584,31536000,11708.6,,,,,,
563584,5,527449,31536000,233.94,,,,,,
563584,5,459381,31536000,551.66,,,,,,
563584,5,595298,31536000,483.37,,,,,,
563584,5,466907,31536000,88.39,,,,,,
563584,5,589943,31536000,693.99,,,,,,
563584,5,577992,31536000,668.48,,,,,,
563584,5,537281,31536000,489.58,,,,,,
563584,5,523927,31536000,360.49,,,,,,
563584,5,616315,31536000,637.9,,,,,,
563584,5,642329,31536000,544.88,,,,,,
563584,5,503701,31536000,429.92,,,,,,
563584,5,571970,31536000,10.67,,,,,,
563584,5,644226,31536000,228.24,,,,,,
563584,5,473173,31536000,795.47,,,,,,
563584,5,620120,31536000,939.88,,,,,,
563584,5,575030,31536000,319.5,,,,,,
510031,5,629627,31536000,336.04,,,,,,
552988,5,629627,31536000,6596.71,,,,,,
629627,5,567195,31536000,698.93,,,,,,
629627,5,527449,31536000,208.98,,,,,,
629627,5,459381,31536000,331.29,,,,,,
629627,5,595298,31536000,701.57,,,,,,
629627,5,589943,31536000,554.9,,,,,,
629627,5,537281,31536000,40.21,,,,,,
629627,5,523927,31536000,485.15,,,,,,
629627,5,580426,31536000,79.87,,,,,,
629627,5,595581,31536000,54.06,,,,,,
629627,5,642329,31536000,372.04,,,,,,
629627,5,503701,31536000,1001.63,,,,,,
629627,5,571970,31536000,41.97,,,,,,
629627,5,473173,31536000,854.79,,,,,,
629627,5,620120,31536000,822.54,,,,,,
629627,5,575030,31536000,1576.9,,,,,,
534034,5,503218,31536000,324.44,,,,,,
552988,5,534034,31536000,6909.84,,,,,,
534034,5,567195,31536000,98.42,,,,,,
534034,5,527449,31536000,98.45,,,,,,
534034,5,459381,31536000,217.43,,,,,,
534034,5,595298,31536000,923.82,,,,,,
534034,5,466907,31536000,331.89,,,,,,
534034,5,589943,31536000,813.98,,,,,,
534034,5,523927,31536000,7.09,,,,,,
534034,5,580426,31536000,24.66,,,,,,
534034,5,595581,31536000,243.16,,,,,,
534034,5,642329,31536000,196.86,,,,,,
534034,5,503701,31536000,519.34,,,,,,
534034,5,571970,31536000,37.46,,,,,,
534034,5,632961,31536000,159.21,,,,,,
534034,5,473173,31536000,359.29,,,,,,
534034,5,620120,31536000,383.24,,,,,,
534034,5,621924,31536000,543.76,,,,,,
552988,5,599441,31536000,820.43,,,,,,
599441,5,567195,31536000,61.38,,,,,,
599441,5,527449,31536000,20.01,,,,,,
599441,5,459381,31536000,173.66,,,,,,
599441,5,595298,31536000,876.96,,,,,,
599441,5,466907,31536000,0.17,,,,,,
599441,5,589943,31536000,149.8,,,,,,
599441,5,537281,31536000,41.42,,,,,,
599441,5,523927,31536000,440.57,,,,,,
599441,5,580426,31536000,63.91,,,,,,
599441,5,595581,31536000,68.27,,,,,,
599441,5,616315,31536000,277.77,,,,,,
599441,5,503701,31536000,305.08,,,,,,
599441,5,571970,31536000,19.66,,,,,,
599441,5,632961,31536000,38.91,,,,,,
599441,5,473173,31536000,166.02,,,,,,
599441,5,620120,31536000,465.15,,,,,,
599441,5,621924,31536000,107.62,,,,,,
552988,5,585212,31536000,7023.93,,,,,,
585212,5,567195,31536000,313.91,,,,,,
585212,5,527449,31536000,91.47,,,,,,
585212,5,459381,31536000,213.36,,,,,,
585212,5,595298,31536000,1168.03,,,,,,
585212,5,466907,31536000,237.14,,,,,,
585212,5,589943,31536000,449.99,,,,,,
585212,5,577992,31536000,556.72,,,,,,
585212,5,580426,31536000,23.93,,,,,,
585212,5,595581,31536000,470.65,,,,,,
585212,5,616315,31536000,512.49,,,,,,
585212,5,642329,31536000,203.52,,,,,,
585212,5,503701,31536000,217.05,,,,,,
585212,5,632961,31536000,53.7,,,,,,
585212,5,473173,31536000,196.97,,,,,,
585212,5,620120,31536000,116.19,,,,,,
585212,5,621924,31536000,233.26,,,,,,
552988,5,536953,31536000,6721.34,,,,,,
536953,5,567195,31536000,457.96,,,,,,
536953,5,527449,31536000,100.1,,,,,,
536953,5,459381,31536000,972.12,,,,,,
536953,5,595298,31536000,1530.76,,,,,,
536953,5,466907,31536000,140.95,,,,,,
536953,5,589943,31536000,1330.24,,,,,,
536953,5,577992,31536000,1151.36,,,,,,
536953,5,537281,31536000,129.36,,,,,,
536953,5,523927,31536000,730.47,,,,,,
536953,5,580426,31536000,49.27,,,,,,
536953,5,595581,31536000,404.72,,,,,,
536953,5,616315,31536000,684.01,,,,,,
536953,5,503701,31536000,1382.9,,,,,,
536953,5,632961,31536000,423.04,,,,,,
536953,5,473173,31536000,1534.03,,,,,,
620120,5,536953,31536000,617,,,,,,
536953,5,575030,31536000,1970.27,,,,,,
552988,5,515799,31536000,5150.48,,,,,,
515799,5,567195,31536000,820.48,,,,,,
515799,5,527449,31536000,129.81,,,,,,
515799,5,459381,31536000,544.86,,,,,,
515799,5,595298,31536000,446.02,,,,,,
515799,5,466907,31536000,349.45,,,,,,
515799,5,589943,31536000,1011.71,,,,,,
515799,5,523927,31536000,683.75,,,,,,
515799,5,580426,31536000,32.88,,,,,,
515799,5,616315,31536000,683.83,,,,,,
515799,5,503701,31536000,2272,,,,,,
515799,5,632961,31536000,144.34,,,,,,
515799,5,473173,31536000,475.94,,,,,,
515799,5,620120,31536000,688.32,,,,,,
515799,5,621924,31536000,3746.87,,,,,,
552988,5,656156,31536000,13710.2,,,,,,
656156,5,567195,31536000,1205.77,,,,,,
656156,5,527449,31536000,20.87,,,,,,
656156,5,459381,31536000,543.68,,,,,,
656156,5,595298,31536000,719.01,,,,,,
656156,5,466907,31536000,335.87,,,,,,
656156,5,589943,31536000,1291.5,,,,,,
656156,5,577992,31536000,398.58,,,,,,
656156,5,537281,31536000,362.16,,,,,,
656156,5,523927,31536000,412.75,,,,,,
656156,5,580426,31536000,70.98,,,,,,
656156,5,595581,31536000,557.16,,,,,,
656156,5,616315,31536000,879.41,,,,,,
656156,5,642329,31536000,369.95,,,,,,
656156,5,503701,31536000,768.46,,,,,,
656156,5,571970,31536000,17.64,,,,,,
656156,5,632961,31536000,435.05,,,,,,
656156,5,473173,31536000,315.55,,,,,,
656156,5,620120,31536000,1089.36,,,,,,
656156,5,575030,31536000,4849.31,,,,,,
552439,5,630626,31536000,654.53,,,,,,
510031,5,552439,31536000,244.14,,,,,,
552988,5,552439,31536000,13256.9,,,,,,
552439,5,567195,31536000,862.4,,,,,,
552439,5,527449,31536000,241.27,,,,,,
552439,5,459381,31536000,264.21,,,,,,
552439,5,595298,31536000,1949.1,,,,,,
552439,5,466907,31536000,407.88,,,,,,
552439,5,589943,31536000,1173.18,,,,,,
552439,5,577992,31536000,485.44,,,,,,
552439,5,537281,31536000,212.58,,,,,,
552439,5,523927,31536000,365.46,,,,,,
552439,5,595581,31536000,738.1,,,,,,
552439,5,616315,31536000,603.48,,,,,,
552439,5,642329,31536000,433.68,,,,,,
552439,5,503701,31536000,1827.65,,,,,,
552439,5,632961,31536000,384.62,,,,,,
552439,5,473173,31536000,229.16,,,,,,
552439,5,620120,31536000,742.59,,,,,,
552439,5,621924,31536000,35.23,,,,,,
546478,5,630626,31536000,4391.67,,,,,,
510031,5,546478,31536000,652.46,,,,,,
552988,5,546478,31536000,8367.13,,,,,,
546478,5,567195,31536000,1323.35,,,,,,
546478,5,527449,31536000,47.57,,,,,,
546478,5,459381,31536000,71.09,,,,,,
546478,5,595298,31536000,634.8,,,,,,
546478,5,466907,31536000,318.2,,,,,,
546478,5,589943,31536000,1477.07,,,,,,
546478,5,523927,31536000,456.72,,,,,,
546478,5,616315,31536000,494.24,,,,,,
546478,5,642329,31536000,37.01,,,,,,
546478,5,503701,31536000,1607.2,,,,,,
546478,5,571970,31536000,13.42,,,,,,
546478,5,632961,31536000,234.6,,,,,,
546478,5,473173,31536000,960.31,,,,,,
620120,5,546478,31536000,1156.32,,,,,,
546478,5,575030,31536000,9595.78,,,,,,
546478,5,621924,31536000,600.97,,,,,,
488928,5,503218,31536000,618.86,,,,,,
488928,5,630626,31536000,7091.58,,,,,,
488928,5,536346,31536000,1106.18,,,,,,
488928,5,520660,31536000,2655.89,,,,,,
552988,5,488928,31536000,20518.6,,,,,,
488928,5,567195,31536000,4060.69,,,,,,
488928,5,527449,31536000,77.62,,,,,,
488928,5,459381,31536000,355.15,,,,,,
488928,5,595298,31536000,1888.31,,,,,,
488928,5,466907,31536000,320.76,,,,,,
488928,5,606730,31536000,773.91,,,,,,
488928,5,577992,31536000,6.5,,,,,,
488928,5,537281,31536000,25.88,,,,,,
488928,5,523927,31536000,1681.76,,,,,,
488928,5,580426,31536000,532.08,,,,,,
488928,5,616315,31536000,208.72,,,,,,
488928,5,503701,31536000,1713.46,,,,,,
488928,5,644226,31536000,1199.93,,,,,,
488928,5,632961,31536000,456.15,,,,,,
488928,5,473173,31536000,226.36,,,,,,
620120,5,488928,31536000,164.14,,,,,,
488928,5,575030,31536000,1944.15,,,,,,
488928,5,621924,31536000,748.17,,,,,,
602912,5,630626,31536000,1941.85,,,,,,
602912,5,536346,31536000,744.35,,,,,,
602912,5,520660,31536000,2191.45,,,,,,
552988,5,602912,31536000,18351.2,,,,,,
602912,5,567195,31536000,943,,,,,,
602912,5,527449,31536000,63.04,,,,,,
602912,5,459381,31536000,401.38,,,,,,
602912,5,595298,31536000,1754.04,,,,,,
602912,5,466907,31536000,279.5,,,,,,
602912,5,589943,31536000,4242.5,,,,,,
602912,5,537281,31536000,519.27,,,,,,
602912,5,523927,31536000,428.19,,,,,,
602912,5,616315,31536000,729.65,,,,,,
602912,5,642329,31536000,352.81,,,,,,
602912,5,503701,31536000,1079.16,,,,,,
602912,5,571970,31536000,9.53,,,,,,
602912,5,644226,31536000,543.7,,,,,,
602912,5,473173,31536000,272.54,,,,,,
602912,5,620120,31536000,1776.52,,,,,,
533024,5,640784,31536000,282.64,,,,,,
533024,5,630626,31536000,4800.15,,,,,,
510031,5,533024,31536000,2270.29,,,,,,
552988,5,533024,31536000,34513.1,,,,,,
533024,5,567195,31536000,3896.34,,,,,,
533024,5,527449,31536000,122.51,,,,,,
533024,5,459381,31536000,748.85,,,,,,
533024,5,595298,31536000,1087.88,,,,,,
533024,5,466907,31536000,636.8,,,,,,
533024,5,577992,31536000,1271.14,,,,,,
533024,5,537281,31536000,838.17,,,,,,
533024,5,523927,31536000,3030.47,,,,,,
533024,5,580426,31536000,629.02,,,,,,
533024,5,595581,31536000,894.9,,,,,,
533024,5,642329,31536000,1483.2,,,,,,
533024,5,503701,31536000,2764.54,,,,,,
533024,5,632961,31536000,622.46,,,,,,
533024,5,473173,31536000,1598.44,,,,,,
533024,5,620120,31536000,2385.08,,,,,,
533024,5,575030,31536000,221.07,,,,,,
533024,5,621924,31536000,1421.09,,,,,,
499312,5,630626,31536000,3749.53,,,,,,
499312,5,536346,31536000,1044.11,,,,,,
510031,5,499312,31536000,691.62,,,,,,
499312,5,520660,31536000,1127.74,,,,,,
552988,5,499312,31536000,19434.5,,,,,,
499312,5,527449,31536000,303.66,,,,,,
499312,5,459381,31536000,611.34,,,,,,
499312,5,595298,31536000,1652.08,,,,,,
499312,5,466907,31536000,596.25,,,,,,
499312,5,577992,31536000,498.96,,,,,,
499312,5,537281,31536000,210.09,,,,,,
499312,5,523927,31536000,848.71,,,,,,
499312,5,616315,31536000,722.75,,,,,,
499312,5,642329,31536000,644.66,,,,,,
499312,5,503701,31536000,1661.06,,,,,,
499312,5,571970,31536000,103.71,,,,,,
499312,5,644226,31536000,1801.64,,,,,,
499312,5,632961,31536000,123.72,,,,,,
499312,5,473173,31536000,206.09,,,,,,
499312,5,620120,31536000,2609.85,,,,,,
499312,5,575030,31536000,1313.85,,,,,,
499312,5,621924,31536000,17.46,,,,,,
464563,5,630626,31536000,6057.31,,,,,,
464563,5,536346,31536000,107.87,,,,,,
464563,5,520660,31536000,2362.89,,,,,,
552988,5,464563,31536000,40893.3,,,,,,
464563,5,567195,31536000,3770.63,,,,,,
464563,5,527449,31536000,241.36,,,,,,
464563,5,459381,31536000,499.73,,,,,,
464563,5,595298,31536000,1287.29,,,,,,
464563,5,466907,31536000,275.05,,,,,,
464563,5,606730,31536000,832.72,,,,,,
464563,5,589943,31536000,824.99,,,,,,
464563,5,577992,31536000,2432.58,,,,,,
464563,5,537281,31536000,419.41,,,,,,
464563,5,523927,31536000,2302.42,,,,,,
464563,5,595581,31536000,1479.93,,,,,,
464563,5,642329,31536000,498.09,,,,,,
464563,5,503701,31536000,2106.71,,,,,,
464563,5,571970,31536000,5.5,,,,,,
464563,5,644226,31536000,663.04,,,,,,
464563,5,632961,31536000,328.49,,,,,,
464563,5,473173,31536000,171.99,,,,,,
464563,5,620120,31536000,5338.67,,,,,,
464563,5,575030,31536000,5816.3,,,,,,
464563,5,621924,31536000,1513.56,,,,,,
552988,5,546626,31536000,13128.4,,,,,,
546626,5,567195,31536000,1910.13,,,,,,
546626,5,527449,31536000,422.9,,,,,,
546626,5,459381,31536000,653.41,,,,,,
546626,5,595298,31536000,619.61,,,,,,
546626,5,466907,31536000,224.34,,,,,,
546626,5,589943,31536000,843.58,,,,,,
546626,5,577992,31536000,459.16,,,,,,
546626,5,580426,31536000,296.4,,,,,,
546626,5,595581,31536000,431.55,,,,,,
546626,5,642329,31536000,507.64,,,,,,
546626,5,503701,31536000,538.93,,,,,,
546626,5,632961,31536000,316.14,,,,,,
546626,5,473173,31536000,1389.58,,,,,,
546626,5,620120,31536000,1430,,,,,,
546626,5,621924,31536000,1403.88,,,,,,
552988,5,544615,31536000,14125.6,,,,,,
544615,5,567195,31536000,1209.5,,,,,,
544615,5,527449,31536000,185.85,,,,,,
544615,5,459381,31536000,138.81,,,,,,
544615,5,595298,31536000,4226.85,,,,,,
544615,5,466907,31536000,292.64,,,,,,
544615,5,589943,31536000,497.49,,,,,,
544615,5,537281,31536000,441.68,,,,,,
544615,5,523927,31536000,1859.23,,,,,,
544615,5,580426,31536000,171.51,,,,,,
544615,5,595581,31536000,909.43,,,,,,
544615,5,616315,31536000,944.79,,,,,,
544615,5,642329,31536000,29.26,,,,,,
544615,5,503701,31536000,2483.79,,,,,,
544615,5,571970,31536000,133.2,,,,,,
544615,5,632961,31536000,458.4,,,,,,
544615,5,473173,31536000,964.83,,,,,,
544615,5,620120,31536000,687.54,,,,,,
544615,5,621924,31536000,16.56,,,,,,
510031,5,533141,31536000,213.04,,,,,,
552988,5,533141,31536000,12388,,,,,,
533141,5,527449,31536000,212.89,,,,,,
533141,5,459381,31536000,179.11,,,,,,
533141,5,595298,31536000,886.18,,,,,,
533141,5,466907,31536000,558.24,,,,,,
533141,5,589943,31536000,1199.16,,,,,,
533141,5,537281,31536000,203.9,,,,,,
533141,5,580426,31536000,85.73,,,,,,
533141,5,595581,31536000,1197.33,,,,,,
533141,5,616315,31536000,757.71,,,,,,
533141,5,642329,31536000,292.42,,,,,,
533141,5,503701,31536000,2727.48,,,,,,
533141,5,571970,31536000,105.77,,,,,,
533141,5,632961,31536000,362.27,,,,,,
533141,5,473173,31536000,2263.32,,,,,,
620120,5,533141,31536000,1499.45,,,,,,
533141,5,621924,31536000,2176.3,,,,,,
510031,5,471663,31536000,791.5,,,,,,
552988,5,471663,31536000,14177.3,,,,,,
471663,5,567195,31536000,68.49,,,,,,
471663,5,527449,31536000,359.29,,,,,,
471663,5,459381,31536000,125.72,,,,,,
471663,5,595298,31536000,2279.98,,,,,,
471663,5,466907,31536000,235.75,,,,,,
471663,5,589943,31536000,1158.45,,,,,,
471663,5,577992,31536000,382.24,,,,,,
471663,5,595581,31536000,372.92,,,,,,
471663,5,616315,31536000,589.65,,,,,,
471663,5,642329,31536000,403.43,,,,,,
471663,5,503701,31536000,2341.83,,,,,,
471663,5,632961,31536000,401.77,,,,,,
471663,5,473173,31536000,1616.43,,,,,,
471663,5,620120,31536000,1252.03,,,,,,
471663,5,575030,31536000,67.22,,,,,,
471663,5,621924,31536000,194.61,,,,,,
501047,5,503218,31536000,629.48,,,,,,
552988,5,501047,31536000,10817.2,,,,,,
501047,5,567195,31536000,929.07,,,,,,
501047,5,527449,31536000,137.84,,,,,,
501047,5,459381,31536000,591.71,,,,,,
501047,5,595298,31536000,2671.77,,,,,,
501047,5,466907,31536000,485.28,,,,,,
501047,5,589943,31536000,251.56,,,,,,
501047,5,523927,31536000,2970.58,,,,,,
501047,5,580426,31536000,282.3,,,,,,
501047,5,595581,31536000,826.02,,,,,,
501047,5,616315,31536000,737.78,,,,,,
501047,5,642329,31536000,269.63,,,,,,
501047,5,503701,31536000,2476.78,,,,,,
501047,5,632961,31536000,26.77,,,,,,
501047,5,473173,31536000,1144.8,,,,,,
620120,5,501047,31536000,1016.19,,,,,,
501047,5,575030,31536000,4418.43,,,,,,
534449,5,630626,31536000,1185.68,,,,,,
552988,5,534449,31536000,2249.89,,,,,,
534449,5,527449,31536000,216.81,,,,,,
534449,5,459381,31536000,813.87,,,,,,
534449,5,595298,31536000,3004.24,,,,,,
534449,5,466907,31536000,322.32,,,,,,
534449,5,589943,31536000,665.7,,,,,,
534449,5,537281,31536000,10.19,,,,,,
534449,5,595581,31536000,605.53,,,,,,
534449,5,616315,31536000,7.18,,,,,,
534449,5,503701,31536000,2109.64,,,,,,
534449,5,473173,31536000,198.29,,,,,,
534449,5,620120,31536000,285.36,,,,,,
534449,5,575030,31536000,395.95,,,,,,
472522,5,630626,31536000,2352.91,,,,,,
552988,5,472522,31536000,5748.55,,,,,,
472522,5,567195,31536000,518.51,,,,,,
472522,5,527449,31536000,149.26,,,,,,
472522,5,459381,31536000,72.22,,,,,,
472522,5,595298,31536000,751.42,,,,,,
472522,5,466907,31536000,622.66,,,,,,
472522,5,606730,31536000,627.2,,,,,,
472522,5,589943,31536000,132.09,,,,,,
472522,5,580426,31536000,436.19,,,,,,
472522,5,595581,31536000,233.23,,,,,,
472522,5,616315,31536000,2178.34,,,,,,
472522,5,642329,31536000,1014.78,,,,,,
472522,5,503701,31536000,3103.23,,,,,,
472522,5,571970,31536000,222.45,,,,,,
472522,5,473173,31536000,152.82,,,,,,
620120,5,472522,31536000,1699.98,,,,,,
472522,5,575030,31536000,693.4,,,,,,
472522,5,621924,31536000,1990.33,,,,,,
552988,5,477138,31536000,5714.39,,,,,,
477138,5,567195,31536000,245.84,,,,,,
477138,5,527449,31536000,323.7,,,,,,
477138,5,459381,31536000,298.45,,,,,,
477138,5,595298,31536000,348.78,,,,,,
477138,5,466907,31536000,185.98,,,,,,
477138,5,577992,31536000,1048.98,,,,,,
477138,5,537281,31536000,194.3,,,,,,
477138,5,523927,31536000,420.67,,,,,,
477138,5,580426,31536000,309.72,,,,,,
477138,5,595581,31536000,957.56,,,,,,
477138,5,616315,31536000,777.37,,,,,,
477138,5,571970,31536000,39.66,,,,,,
477138,5,473173,31536000,330.35,,,,,,
620120,5,477138,31536000,258.62,,,,,,
510031,5,475811,31536000,277.92,,,,,,
552988,5,475811,31536000,4111.4,,,,,,
475811,5,527449,31536000,119.59,,,,,,
475811,5,459381,31536000,434.28,,,,,,
475811,5,595298,31536000,316.24,,,,,,
475811,5,466907,31536000,5.48,,,,,,
475811,5,589943,31536000,228.28,,,,,,
475811,5,537281,31536000,265.86,,,,,,
475811,5,523927,31536000,1201.2,,,,,,
475811,5,595581,31536000,102.41,,,,,,
475811,5,616315,31536000,723.1,,,,,,
475811,5,642329,31536000,39.47,,,,,,
475811,5,632961,31536000,116.78,,,,,,
475811,5,473173,31536000,121.89,,,,,,
620120,5,475811,31536000,966.1,,,,,,
475811,5,575030,31536000,2365.02,,,,,,
552988,5,590265,31536000,8856.87,,,,,,
590265,5,567195,31536000,384.7,,,,,,
590265,5,527449,31536000,279.16,,,,,,
590265,5,459381,31536000,856.28,,,,,,
590265,5,595298,31536000,643.53,,,,,,
590265,5,466907,31536000,494.53,,,,,,
590265,5,589943,31536000,276.79,,,,,,
590265,5,577992,31536000,438.82,,,,,,
590265,5,537281,31536000,489.27,,,,,,
590265,5,523927,31536000,1117.11,,,,,,
590265,5,580426,31536000,155.39,,,,,,
590265,5,616315,31536000,487.37,,,,,,
590265,5,642329,31536000,357.9,,,,,,
590265,5,503701,31536000,411.14,,,,,,
590265,5,632961,31536000,141.13,,,,,,
590265,5,473173,31536000,1069.34,,,,,,
