Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
566580,5,459381,31536000,81.43,,,,,,
566580,5,595298,31536000,1583.24,,,,,,
566580,5,466907,31536000,49.59,,,,,,
566580,5,577992,31536000,1649.44,,,,,,
566580,5,523927,31536000,2275.25,,,,,,
566580,5,616315,31536000,1188.57,,,,,,
566580,5,632961,31536000,221.39,,,,,,
566580,5,473173,31536000,584.72,,,,,,
566580,5,620120,31536000,106.88,,,,,,
566580,5,575030,31536000,3687.2,,,,,,
566580,5,621924,31536000,788.91,,,,,,
510031,5,566580,31536000,19.13,,,,,,
552988,5,566580,31536000,3158.36,,,,,,
477374,5,640784,31536000,146.83,,,,,,
477374,5,536346,31536000,715.96,,,,,,
477374,5,567195,31536000,1045.51,,,,,,
477374,5,527449,31536000,272.05,,,,,,
477374,5,459381,31536000,330.65,,,,,,
477374,5,595298,31536000,692.91,,,,,,
477374,5,466907,31536000,56.24,,,,,,
477374,5,589943,31536000,191.21,,,,,,
477374,5,537281,31536000,34.71,,,,,,
477374,5,523927,31536000,897.96,,,,,,
477374,5,580426,31536000,24.56,,,,,,
477374,5,595581,31536000,1136.23,,,,,,
477374,5,642329,31536000,180.66,,,,,,
477374,5,503701,31536000,2295.07,,,,,,
477374,5,571970,31536000,64.76,,,,,,
477374,5,644226,31536000,622.83,,,,,,
477374,5,473173,31536000,710.23,,,,,,
477374,5,620120,31536000,1198.06,,,,,,
477374,5,575030,31536000,333.32,,,,,,
477374,5,621924,31536000,272.08,,,,,,
552988,5,477374,31536000,13703.4,,,,,,
584457,5,640784,31536000,383.6,,,,,,
584457,5,536346,31536000,1488.77,,,,,,
584457,5,567195,31536000,1088.44,,,,,,
584457,5,527449,31536000,61.59,,,,,,
584457,5,459381,31536000,301.58,,,,,,
584457,5,595298,31536000,137.73,,,,,,
584457,5,589943,31536000,2064.53,,,,,,
584457,5,537281,31536000,111.43,,,,,,
584457,5,523927,31536000,1285.34,,,,,,
584457,5,580426,31536000,53.76,,,,,,
584457,5,595581,31536000,31.71,,,,,,
584457,5,616315,31536000,843.95,,,,,,
584457,5,503701,31536000,1347.57,,,,,,
584457,5,571970,31536000,123.98,,,,,,
584457,5,644226,31536000,594.22,,,,,,
584457,5,473173,31536000,127.35,,,,,,
584457,5,620120,31536000,736.57,,,,,,
584457,5,575030,31536000,2645.89,,,,,,
510031,5,584457,31536000,326.38,,,,,,
552988,5,584457,31536000,4963.3,,,,,,
544636,5,640784,31536000,648.85,,,,,,
544636,5,503218,31536000,826.9,,,,,,
544636,5,630626,31536000,6870.03,,,,,,
544636,5,567195,31536000,11603.1,,,,,,
544636,5,527449,31536000,157.01,,,,,,
544636,5,459381,31536000,408.08,,,,,,
544636,5,595298,31536000,781.41,,,,,,
544636,5,466907,31536000,585.1,,,,,,
544636,5,577992,31536000,1345.64,,,,,,
544636,5,537281,31536000,482.61,,,,,,
544636,5,523927,31536000,1823.33,,,,,,
544636,5,580426,31536000,266.98,,,,,,
544636,5,595581,31536000,3506.07,,,,,,
544636,5,616315,31536000,1135.68,,,,,,
544636,5,503701,31536000,1866.86,,,,,,
544636,5,571970,31536000,78.41,,,,,,
544636,5,632961,31536000,31.31,,,,,,
544636,5,473173,31536000,362.15,,,,,,
544636,5,620120,31536000,7595.77,,,,,,
544636,5,575030,31536000,1166.13,,,,,,
510031,5,544636,31536000,777.87,,,,,,
552988,5,544636,31536000,38582,,,,,,
483005,5,640784,31536000,304.09,,,,,,
483005,5,503218,31536000,309.77,,,,,,
483005,5,536346,31536000,562.84,,,,,,
483005,5,567195,31536000,743.14,,,,,,
483005,5,527449,31536000,273.13,,,,,,
483005,5,459381,31536000,424.78,,,,,,
483005,5,595298,31536000,1796.07,,,,,,
483005,5,466907,31536000,265.53,,,,,,
483005,5,577992,31536000,2077.39,,,,,,
483005,5,537281,31536000,339.53,,,,,,
483005,5,523927,31536000,147.51,,,,,,
483005,5,580426,31536000,576.65,,,,,,
483005,5,595581,31536000,138.96,,,,,,
483005,5,616315,31536000,578.05,,,,,,
483005,5,642329,31536000,856.97,,,,,,
483005,5,503701,31536000,839.07,,,,,,
483005,5,644226,31536000,950.07,,,,,,
483005,5,473173,31536000,269.26,,,,,,
483005,5,575030,31536000,1337.98,,,,,,
483005,5,621924,31536000,3561.76,,,,,,
552988,5,483005,31536000,4521.72,,,,,,
620120,5,483005,31536000,415.16,,,,,,
579305,5,536346,31536000,1610.81,,,,,,
579305,5,567195,31536000,2358.23,,,,,,
579305,5,527449,31536000,709.81,,,,,,
579305,5,459381,31536000,902.26,,,,,,
579305,5,595298,31536000,5024.56,,,,,,
579305,5,466907,31536000,1704,,,,,,
579305,5,589943,31536000,2187.16,,,,,,
579305,5,537281,31536000,181.37,,,,,,
579305,5,523927,31536000,2968.37,,,,,,
579305,5,580426,31536000,756.21,,,,,,
579305,5,595581,31536000,4096.56,,,,,,
579305,5,616315,31536000,3014.6,,,,,,
579305,5,642329,31536000,3210.12,,,,,,
579305,5,571970,31536000,271.1,,,,,,
579305,5,644226,31536000,3653.69,,,,,,
579305,5,632961,31536000,301.26,,,,,,
579305,5,473173,31536000,80.93,,,,,,
579305,5,620120,31536000,874.84,,,,,,
579305,5,575030,31536000,17251.3,,,,,,
579305,5,621924,31536000,14454.6,,,,,,
510031,5,579305,31536000,1119.39,,,,,,
552988,5,579305,31536000,27376.1,,,,,,
601496,5,630626,31536000,4789.41,,,,,,
601496,5,567195,31536000,483.42,,,,,,
601496,5,527449,31536000,430.54,,,,,,
601496,5,459381,31536000,466.44,,,,,,
601496,5,595298,31536000,813.91,,,,,,
601496,5,466907,31536000,513.06,,,,,,
601496,5,606730,31536000,400.64,,,,,,
601496,5,589943,31536000,875.81,,,,,,
601496,5,577992,31536000,468.27,,,,,,
601496,5,537281,31536000,111.51,,,,,,
601496,5,523927,31536000,1547.32,,,,,,
601496,5,580426,31536000,391.11,,,,,,
601496,5,595581,31536000,331.23,,,,,,
601496,5,616315,31536000,1009.57,,,,,,
601496,5,642329,31536000,168.6,,,,,,
601496,5,503701,31536000,1997.14,,,,,,
601496,5,571970,31536000,66.41,,,,,,
601496,5,632961,31536000,47.31,,,,,,
601496,5,473173,31536000,1078.45,,,,,,
601496,5,620120,31536000,206.88,,,,,,
601496,5,575030,31536000,1817.39,,,,,,
552988,5,601496,31536000,8395.12,,,,,,
628320,5,640784,31536000,198.72,,,,,,
628320,5,536346,31536000,48.44,,,,,,
628320,5,520660,31536000,1444.23,,,,,,
628320,5,567195,31536000,414.14,,,,,,
628320,5,527449,31536000,162.71,,,,,,
628320,5,459381,31536000,284.91,,,,,,
628320,5,595298,31536000,1626.88,,,,,,
628320,5,466907,31536000,235.4,,,,,,
628320,5,577992,31536000,597.67,,,,,,
628320,5,537281,31536000,151.93,,,,,,
628320,5,523927,31536000,940.97,,,,,,
628320,5,580426,31536000,430.79,,,,,,
628320,5,595581,31536000,964.22,,,,,,
628320,5,616315,31536000,1019.65,,,,,,
628320,5,642329,31536000,669.5,,,,,,
628320,5,503701,31536000,2076.09,,,,,,
628320,5,571970,31536000,64.94,,,,,,
628320,5,644226,31536000,422.27,,,,,,
628320,5,632961,31536000,208.23,,,,,,
628320,5,473173,31536000,335.43,,,,,,
628320,5,620120,31536000,356.86,,,,,,
628320,5,575030,31536000,1687.09,,,,,,
510031,5,628320,31536000,369.59,,,,,,
552988,5,628320,31536000,10065.5,,,,,,
541907,5,630626,31536000,2670.87,,,,,,
541907,5,567195,31536000,1097.67,,,,,,
541907,5,527449,31536000,3.66,,,,,,
541907,5,459381,31536000,195.12,,,,,,
541907,5,595298,31536000,733.14,,,,,,
541907,5,466907,31536000,206.59,,,,,,
541907,5,606730,31536000,332.15,,,,,,
541907,5,589943,31536000,461.43,,,,,,
541907,5,537281,31536000,245,,,,,,
541907,5,580426,31536000,371.91,,,,,,
541907,5,595581,31536000,465.34,,,,,,
541907,5,616315,31536000,492.28,,,,,,
541907,5,642329,31536000,120.76,,,,,,
541907,5,503701,31536000,435.81,,,,,,
541907,5,632961,31536000,114.54,,,,,,
541907,5,473173,31536000,43.82,,,,,,
510031,5,541907,31536000,357.94,,,,,,
552988,5,541907,31536000,7219.68,,,,,,
620120,5,541907,31536000,7.79,,,,,,
